,0
239,0.04286954303774388
240,0.028855399210774027
241,0.035653853945104286
242,0.02589738883088466
243,0.03884372202454374
244,0.025133554260547288
245,0.03241520704972996
246,0.022804406928807693
247,0.03549163429146239
248,0.022257826871788903
249,0.02971746677584716
250,0.020394053362707817
251,0.03264549932465555
252,0.019993475986062013
253,0.027429396915620793
254,0.018485382910245714
255,0.03020586985698797
256,0.018190425340131277
257,0.025470383357638928
258,0.016958712797834914
259,0.028105459264062733
260,0.016744200556772604
261,0.023785257376004926
262,0.015729594868582
263,0.026294226552786494
264,0.015578666107184766
265,0.022332966065941172
266,0.014736090717415617
267,0.02473228788960094
268,0.014636722406945277
269,0.021080926485643074
270,0.013931522909101787
271,0.023386307009949578
272,0.013874634408329206
273,0.020002065191775702
274,0.013279934672402969
275,0.022227594436216663
276,0.013258301262920975
277,0.019073223122011297
278,0.012753080385150216
279,0.02123108292014579
280,0.012760696659278722
281,0.018274275098827963
282,0.012328370862521828
283,0.02037475130820234
284,0.012360078497691428
285,0.017587620981239362
286,0.011987453701577394
287,0.019639267417726456
288,0.0120387292011134
289,0.016997862522982306
290,0.011715228856861142
291,0.019007727374889757
292,0.01178206732632193
293,0.016491566322837818
294,0.011499162834150704
295,0.018465429884018253
296,0.011578016370055396
297,0.016057062690456276
298,0.011328804002892481
299,0.06996977259816538
300,0.04464776071797749
301,0.067994503388677
302,0.032622552897283406
303,0.04078290696343363
304,0.03528521475216636
305,0.05854623584770767
306,0.026400300476491795
307,0.034652675889140575
308,0.02952677794106395
309,0.051951169452004356
310,0.022340649017355985
311,0.03036153035864969
312,0.02537160768845848
313,0.04663310116375916
314,0.019447490529051724
315,0.027073953239906082
316,0.022300564399522823
317,0.04224209739977437
318,0.017319530718730117
319,0.02447524145192342
320,0.019994418784943523
321,0.03857611078226182
322,0.015709437598531495
323,0.02237849933772259
324,0.018237018004620652
325,0.0354979268675649
326,0.014457649442012532
327,0.020662733949835255
328,0.01687820594295176
329,0.03290661965537526
330,0.013460153146300871
331,0.01924561105155795
332,0.015813070632814254
333,0.030724054644538437
334,0.01264868961531881
335,0.01806870298618836
336,0.014967940373272785
337,0.028887338197948472
338,0.01197777930388825
339,0.017088768917888523
340,0.014290601593540543
341,0.027344354112381758
342,0.01141631873413315
343,0.01627249283576597
344,0.01374350006600733
345,0.026051046259689854
346,0.010942264618536974
347,0.015593290284398792
348,0.013299096744740854
349,0.024969721321849964
350,0.010539346114449198
351,0.015029362490287823
352,0.012936749633562094
353,0.024067946445660716
354,0.010195066547792985
355,0.014562496233841206
356,0.012640645595984778
357,0.023317787056277114
358,0.00989950069332675
359,0.01417730268076001
360,0.01239843406382665
361,0.02269523393923897
362,0.009644569249346813
363,0.013860710084391985
364,0.01220031842661061
365,0.02217973389846009
366,0.06862927119067244
367,0.056229992662833954
368,0.034844251385531294
369,0.04448075671460546
370,0.024621035139549465
371,0.04848094383545939
372,0.027744530344384732
373,0.03945497334657033
374,0.019480503599392022
375,0.04327121460388403
376,0.023584885134246628
377,0.035772990725882504
378,0.016204594406593296
379,0.03910357917848063
380,0.02062414131074811
381,0.032799714988588725
382,0.013887942104588021
383,0.035653976066607286
384,0.01844788728633074
385,0.03031771464049996
386,0.012204057424305699
387,0.032749946616501865
388,0.01682318563413551
389,0.028208751246223105
390,0.010959857676967381
391,0.030280845861777952
392,0.01559911935785866
393,0.026399140005057185
394,0.010029020559319804
395,0.028168993231708413
396,0.014672553740898377
397,0.02483871396339802
398,0.009325786648898542
399,0.026356472171721223
400,0.013971109135330093
401,0.02349067697305425
402,0.008790844166801244
403,0.024798003301378744
404,0.013442892378528082
405,0.022326227348318583
406,0.008382496682381085
407,0.02345683210788522
408,0.013049881038534033
409,0.02132161765242179
410,0.008070873007961285
411,0.0223022781339461
412,0.012763563113901501
413,0.020456536516366336
414,0.007834098770224037
415,0.021308242019868966
416,0.012562045770894882
417,0.019713221342717746
418,0.007655774187545948
419,0.020452271238111365
420,0.01242813715152144
421,0.01907597063447884
422,0.0075233202193460864
423,0.019714948663026654
424,0.01234807400747849
425,0.01853086596454545
426,0.00742689511082635
427,0.019079463335942362
428,0.012310675463578601
429,0.018065595136098588
430,0.007358680369619517
431,0.018531281224364114
432,0.012306774600155035
433,0.01766931705582379
434,0.00731240281489922
435,0.06732720893362323
436,0.03417034438291816
437,0.06096024325874882
438,0.029869108873947288
439,0.04129145412394722
440,0.027102464636087523
441,0.05348505655856802
442,0.02519945254936516
443,0.0361408030163942
444,0.022867376772656607
445,0.04814563688772742
446,0.022062794074750088
447,0.032351677297468975
448,0.019823267072839393
449,0.04377640994314178
450,0.019755713355948452
451,0.029339717228070095
452,0.017541925267951213
453,0.04009874824242087
454,0.01798573954958164
455,0.026873862730328397
456,0.015789190726326775
457,0.036965167202373396
458,0.01658464619034964
459,0.024820882603833343
460,0.014414918690178101
461,0.03427828355043178
462,0.01544716244705001
463,0.023093529375767956
464,0.013317834658772504
465,0.03196692217715774
466,0.014504975274964072
467,0.021630626125596304
468,0.012428082080064807
469,0.029975748163661053
470,0.01371253154216067
471,0.020387071188624033
472,0.011696712536739722
473,0.0282598620342194
474,0.013038560453831555
475,0.019328189569471722
476,0.011088871114262502
477,0.02678171225005149
478,0.012460862168003631
479,0.018426357577607688
480,0.010579268295734379
481,0.0255092349409797
482,0.011963075362524849
483,0.017658923123228948
484,0.010149153596026639
485,0.024414686744617473
486,0.011532667839467683
487,0.01700689590741841
488,0.009784293793494157
489,0.02347388126966577
490,0.011159687271221687
491,0.016454104137174113
492,0.009473624377711131
493,0.022665663248612994
494,0.010835984090559407
495,0.01598663610209774
496,0.009208349995661504
497,0.02197152267184574
498,0.010554726108716257
499,0.015592455850278677
500,0.008981342144494116
501,0.021375291124174727
502,0.010310091646467094
503,0.01526112511337347
504,0.008786732041098071
505,0.020862886739408823
506,0.01009707042555255
507,0.06939714921714053
508,0.027677094389791268
509,0.04138825256800509
510,0.029352181978657178
511,0.057091535375923284
512,0.01974813836804752
513,0.03465078546152369
514,0.023758058319563003
515,0.05096792553805258
516,0.01567039390099358
517,0.03066544745314953
518,0.020040811020511272
519,0.046259307969271225
520,0.013022354955102566
521,0.027726755315253947
522,0.017453597025503167
523,0.0424344716166389
524,0.011248895730619482
525,0.025436342769777364
526,0.015607273025363579
527,0.03924847759790066
528,0.010026720793841346
529,0.023584583585346063
530,0.014271229746933933
531,0.036559493096774094
532,0.009159781029249562
533,0.022051466498933126
534,0.013294069297694272
535,0.03427213500383197
536,0.008524573510447473
537,0.020761654358756345
538,0.012575156690218893
539,0.032317863327685596
540,0.008044207627374195
541,0.019665208216943633
542,0.012046636917338666
543,0.030644597653519186
544,0.007670999136134665
545,0.01872713214491521
546,0.011662097153223026
547,0.02921104656917576
548,0.007375161631314554
549,0.017921576793029314
550,0.011389096576444699
551,0.027983379037855416
552,0.007137622033434244
553,0.017228510978311153
554,0.011204294131436105
555,0.026933215729261176
556,0.00694563225402654
557,0.016631787219666183
558,0.01109030444616789
559,0.02603638072366765
560,0.006790168019240505
561,0.01611800214413794
562,0.011033695924136144
563,0.025272097978474257
564,0.006664427121607853
565,0.01567581177822933
566,0.01102373334081698
567,0.024622445337402713
568,0.0065629848636602735
569,0.015295504552048127
570,0.011051599802460932
571,0.024071954344931364
572,0.006481333387936483
573,0.014968717862310918
574,0.06898985150299834
575,0.05152776346856532
576,0.03193395855155805
577,0.045919587264502626
578,0.021367693438398224
579,0.0439602335713763
580,0.02609969180476338
581,0.041237436342838704
582,0.016668535793482573
583,0.03933137312113861
584,0.023346015747214875
585,0.03782563941615515
586,0.014010459797231346
587,0.035656973859491986
588,0.02149948365376032
589,0.035007446258826104
590,0.012187965577553318
591,0.03261275893800358
592,0.020156527913620062
593,0.032607671828457585
594,0.010866892699082958
595,0.030045683442353914
596,0.01912730319814076
597,0.030540955852484484
598,0.00987308338742921
599,0.02786280360487736
600,0.018309658826736727
601,0.02875563202770688
602,0.0091035552510606
603,0.025999252138522787
604,0.017644526316967196
605,0.02721517756058256
606,0.008493365654675594
607,0.024405951108825003
608,0.017096548692050482
609,0.025890802959915565
610,0.008000230096995565
611,0.02304365956470105
612,0.01664376976542837
613,0.024758067102884196
614,0.007595874410595313
615,0.021879796266331065
616,0.01627184659034367
617,0.023795275062228713
618,0.007260856749953983
619,0.020886630279065073
620,0.01597072644128431
621,0.02298272518051302
622,0.006981379239340888
623,0.02004020156909351
624,0.015732749480476163
625,0.022302372627201666
626,0.006747308164913923
627,0.01931964539673706
628,0.015551593483326763
629,0.02173769170939817
630,0.006550941437184147
631,0.018706742765116684
632,0.015421715348433318
633,0.021273623100331627
634,0.0063862393507674795
635,0.01818559667682601
636,0.01533807876236978
637,0.02089654617032512
638,0.06954199737616461
639,0.03940580547950448
640,0.02816817841240336
641,0.05728865552742426
642,0.029085917339887458
643,0.03279488375181235
644,0.020817479227185912
645,0.05122188555545458
646,0.023936612099781755
647,0.029184444499330237
648,0.0172258333451475
649,0.04655602184816439
650,0.020503407196217238
651,0.02657880234154328
652,0.014876628592724933
653,0.042719838421700296
654,0.018062193270771635
655,0.024552041400592813
656,0.013259277190608324
657,0.03947325107952172
658,0.016267263540820906
659,0.022899063484686625
660,0.012103544285823343
661,0.0366830684892138
662,0.014923518965975392
663,0.021509858475808264
664,0.011256018462864807
665,0.03426218145612468
666,0.013905459334518889
667,0.020319192694909807
668,0.010622940737307237
669,0.03214874822361387
670,0.013129237991968103
671,0.019285699282350497
672,0.010145283860796939
673,0.030295993580978234
674,0.012536971515971617
675,0.018381322582116295
676,0.009784619811156659
677,0.028666838581358434
678,0.012087576702289118
679,0.01758575519066525
680,0.009514935114336895
681,0.027230856630446998
682,0.01175106733191675
683,0.01688340352481184
684,0.009317798596894859
685,0.02596247128368994
686,0.011504925385766347
687,0.01626170453148098
688,0.009179503299824523
689,0.024839846663914658
690,0.011331757348243588
691,0.01571018029487005
692,0.009089373256191654
693,0.023844175075806686
694,0.011217764801469361
695,0.01521989941226291
696,0.009038757357520343
697,0.022959194692381592
698,0.011151738057462146
699,0.01478316157089368
700,0.009020428299275475
701,0.022170840005175014
702,0.0111243895111659
703,0.014393302075865812
704,0.009028220716650102
705,0.021466967827722422
706,0.01112790954324268
707,0.014044558155072318
708,0.009056810851860171
709,0.06783064393490859
710,0.037429372389374826
711,0.0567540095165902
712,0.02537140244740819
713,0.03137469165547096
714,0.03055258351579255
715,0.048972710566265475
716,0.021157372866563096
717,0.026725063306007796
718,0.027144938918509408
719,0.04410421243899013
720,0.018855335384700134
721,0.023770122029227563
722,0.02479897871311802
723,0.04020672654650255
724,0.017294311924569032
725,0.02154868856916085
726,0.023072698829933683
727,0.03697546734031797
728,0.016147098873001125
729,0.019798037485535186
730,0.021737257305227995
731,0.03425317192795502
732,0.015245472736264368
733,0.018376116173133086
734,0.020662660778589116
735,0.03194089559207613
736,0.01449991510073997
737,0.01719838944427292
738,0.01977086942340093
739,0.02996810307512299
740,0.01386125002653644
741,0.01621016646058448
742,0.01901422935604206
743,0.028281234166489224
744,0.01330205789126916
745,0.015374083569853725
746,0.0183629072621718
747,0.026837676203903028
748,0.012806521586842224
749,0.014663228805917647
750,0.01779754059754323
751,0.025602422759253625
752,0.01236493741385982
753,0.014057271638889545
754,0.01730489329408958
755,0.02454607856914947
756,0.011970762691531632
757,0.013540209328151878
758,0.016875312900485915
759,0.023643606297939053
760,0.01161906146169954
761,0.013099027723563137
762,0.016501263478944532
763,0.022873493563671396
764,0.01130571308383771
765,0.012722885050419045
766,0.0161764967718061
767,0.022217166409471
768,0.011027031249188439
769,0.012402598451089162
770,0.015895596625321688
771,0.021658552137577124
772,0.010779597872825657
773,0.012130307497161999
774,0.015653736754620604
775,0.02118373628726588
776,0.06706933585039013
777,0.039128896885593074
778,0.03080665727500262
779,0.05123445253822993
780,0.022895316373134213
781,0.03373784725720328
782,0.026813283519705293
783,0.046756180600114786
784,0.019499421040758563
785,0.030502139467036723
786,0.024830637050455538
787,0.04319194324904269
788,0.017389453061247204
789,0.027943882023554585
790,0.023484806934885208
791,0.04011733899562641
792,0.01585528960783004
793,0.02578670961481184
794,0.022507989177058454
795,0.037401687179584295
796,0.014674212218690696
797,0.023917828303748133
798,0.021791741471386353
799,0.034978074508835395
800,0.013740245191067913
801,0.022274819554919566
802,0.02127806579347534
803,0.032802176259057965
804,0.012992357428164698
805,0.02081682645173344
806,0.020929338231911433
807,0.03084013459801101
808,0.012391090419838262
809,0.019514276365773332
810,0.02071694826906972
811,0.02906424075961706
812,0.011908672501214822
813,0.018344496486065398
814,0.020616221919144993
815,0.027451284180754158
816,0.011524096085077819
817,0.01728961401844207
818,0.02060416419788747
819,0.02598196474661912
820,0.011220478111346528
821,0.016335448126758103
822,0.020658732046665802
823,0.024640645395675693
824,0.010983639556910611
825,0.015470810006621687
826,0.020759040923632895
827,0.023415072916069635
828,0.010801406538429146
829,0.014686928830854182
830,0.02088607431966104
831,0.02229588060027653
832,0.010663326541663746
833,0.013976882820614408
834,0.021023511561494145
835,0.021275856764946803
836,0.010560577496222263
837,0.013335026189867136
838,0.06816203364642351
839,0.041939481862694014
840,0.04424061675529896
841,0.03813585554841814
842,0.022881808187491384
843,0.03419297667022322
844,0.03948528872778624
845,0.032969809769153466
846,0.01872451597617785
847,0.029956831947031297
848,0.0372775576754878
849,0.02935859263156661
850,0.016681719412324346
851,0.026737869868287554
852,0.03565234665421778
853,0.0264276069195352
854,0.015387683185574106
855,0.024124198887882767
856,0.034292188463015405
857,0.023953726656683123
858,0.014478993142064312
859,0.021942031113129912
860,0.0330818538712334
861,0.021833927569327637
862,0.013793308124889509
863,0.020098831581183675
864,0.03197607435420288
865,0.020008162901706174
866,0.013250543028312594
867,0.01853459194837572
868,0.03095675513759746
869,0.01843383841221423
870,0.012807710013633906
871,0.017205236825551258
872,0.030017185727537442
873,0.017076679679958656
874,0.012440244565277323
875,0.01607556951027658
876,0.029154869796890092
877,0.015907183070696045
878,0.012133074677209135
879,0.015116144635944882
880,0.028368203336055303
881,0.014899285763650103
882,0.01187615565225134
883,0.014301780157175157
884,0.027655033745775385
885,0.014029883637733751
886,0.011662172279564112
887,0.013610780645075987
888,0.027012198357262044
889,0.013278627155892737
890,0.011485352060073914
891,0.013024459343154491
892,0.026435555730848485
893,0.012627766780711477
894,0.011340858836268546
895,0.012526780933673213
896,0.025920233000974676
897,0.01206197319675383
898,0.06544159373863156
899,0.034253085389073734
900,0.029853404083464187
901,0.053536849428543046
902,0.0320343186449949
903,0.027829055789667195
904,0.023483302239707834
905,0.04793044365872953
906,0.027367545152951017
907,0.024449424107796974
908,0.02043371219260887
909,0.04361830037990748
910,0.024239367913107886
911,0.02204994697226186
912,0.018425504628541204
913,0.04006007589924355
914,0.021997476996858004
915,0.020215945394726573
916,0.01702870151036704
917,0.03702902395193092
918,0.020332775956142916
919,0.01873556247929026
920,0.01601535132737074
921,0.0344016105103326
922,0.019075405994032003
923,0.017494854077840016
924,0.015261376908970106
925,0.03209717885751146
926,0.01811621153894019
927,0.016426273671578274
928,0.014692383709919599
929,0.030059160150611556
930,0.017382401903248773
931,0.015487822060627333
932,0.014261756436936588
933,0.02824538355344851
934,0.016823267989844515
935,0.014651973141710677
936,0.013938533596218031
937,0.026623024763866625
938,0.016402115453545852
939,0.013899761639788205
940,0.01370081812613593
941,0.025165746583122324
942,0.016091367280191952
943,0.013217509773306274
944,0.0135321011248903
945,0.02385201666021636
946,0.015869557107793926
947,0.012594986679640017
948,0.013419220374639464
949,0.022664064913452072
950,0.015719464456305256
951,0.012024347669795085
952,0.013351237604087752
953,0.021587189539724234
954,0.015626954486185493
955,0.011499496218487375
956,0.013318832558730375
957,0.02060924823762057
958,0.015580253182302654
959,0.011015671171077839
960,0.013313982471732735
961,0.019720244769960257
962,0.015569488158578067
963,0.010569151825735985
964,0.013329791642610663
965,0.01891196546922582
966,0.015586386157870826
967,0.07333302027947744
968,0.04396991728006472
969,0.0383397577151871
970,0.027399797107456436
971,0.04387380923891981
972,0.039519501219583184
973,0.03222526849884745
974,0.023838122549320155
975,0.03907799065122085
976,0.03701235501638177
977,0.0285142159368448
978,0.021611396240714054
979,0.03537425535132865
980,0.03508174329917021
981,0.025598234328029875
982,0.019974901569481944
983,0.03226616588324664
984,0.033468831769936896
985,0.023175448044320382
986,0.018691051973899964
987,0.029599242600674744
988,0.03206920128619947
989,0.021115857286819577
990,0.017644196806954907
991,0.027292335651184045
992,0.03082967020768519
993,0.01934456593545262
994,0.01676803565872827
995,0.025291706681028148
996,0.029720135318954958
997,0.01781146748188272
998,0.016021460784789453
999,0.023556766000633715
